Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Miscellaneous Transport And Binding Events R-HSA-5223345	3/18	0.009169676112449156	0.15877810286534985	0	0	7.978765432098766	37.43519703167717	LRRC8C;LRRC8D;LRRC8B
Infectious Disease R-HSA-5663205	23/548	0.009249161804960236	0.15877810286534985	0	0	1.780487322201608	8.338418016318533	CCNT2;RAMP3;SYT1;IFNGR1;CSNK1A1;STAT2;VPS4B;TXNRD1;RPN1;USH2A;TSHR;IL17RA;RPS14;UCN3;TBL1XR1;MAN2A1;MGAT5;CHMP1A;ABL1;PDCD1;JAK1;NFE2L2;RAB7A
tRNA Aminoacylation R-HSA-379724	4/34	0.009350889450256175	0.15877810286534985	0	0	5.327392739273927	24.89109085500388	EPRS1;LARS1;MARS1;IARS1
CDC42 GTPase Cycle R-HSA-9013148	6/74	0.009709988943247105	0.16164275711405476	0	0	3.5346795434591747	16.38182629063045	ARHGAP9;EGR2;PLEKHG1;DAAM1;ARHGEF25;RAB7A
Interferon Alpha/Beta Signaling R-HSA-909733	5/55	0.011176173630746807	0.1824725271635392	0	0	4.000496277915633	17.978114743066502	OAS1;MX2;STAT2;GBP2;JAK1
PPARA Activates Gene Expression R-HSA-1989781	6/78	0.012411409051956037	0.19060584278820938	0	0	3.3374792703150913	14.648660909479418	TIAM2;HELZ2;ARHGAP9;MUSK;TBL1XR1;TXNRD1
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	6/78	0.012411409051956037	0.19060584278820938	0	0	3.3374792703150913	14.648660909479418	TIAM2;HELZ2;ARHGAP9;MUSK;TBL1XR1;TXNRD1
Late SARS-CoV-2 Infection Events R-HSA-9772573	4/37	0.012572352410058569	0.19060584278820938	0	0	4.842184218421842	21.190633521894082	MAN2A1;CSNK1A1;MGAT5;RPN1
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	4/37	0.012572352410058569	0.19060584278820938	0	0	4.842184218421842	21.190633521894082	ERBB3;EGF;CDK4;ERBB2
Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	3/22	0.01609613120363723	0.23162059986250863	0	0	6.297465886939571	26.003347103129066	PDZD2;NLRC5;TNFAIP3
Resolution Of Abasic Sites (AP Sites) R-HSA-73933	3/22	0.01609613120363723	0.23162059986250863	0	0	6.297465886939571	26.003347103129066	TDG;LRIG3;POLE
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	3/22	0.01609613120363723	0.23162059986250863	0	0	6.297465886939571	26.003347103129066	CCNT2;SMAD3;TFDP1
Potential Therapeutics For SARS R-HSA-9679191	5/61	0.016971125275767957	0.2401414226521166	0	0	3.5705423608649416	14.554394349321724	IFNGR1;STAT2;PDCD1;NFE2L2;JAK1
Cellular Responses To Stimuli R-HSA-8953897	18/424	0.017982580798868327	0.24116115157231274	0	0	1.792269799166351	7.201970435629893	DCTN2;TXNRD1;CSNK2A2;CAMK2A;HSPA2;EIF2S1;HSP90B1;HELZ2;RPS14;TFDP1;CDK4;TBL1XR1;DDIT3;CTDSP2;RPS6KA2;ATF6;NFE2L2;MT1E
Signaling By TGFB Family Members R-HSA-9006936	5/62	0.01809868553311279	0.24116115157231274	0	0	3.507683601062209	14.072531842172612	CCNT2;SMAD3;TFDP1;PRKCZ;FSTL3
COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436	3/23	0.018179403652094247	0.24116115157231274	0	0	5.982222222222222	23.973552119236377	DCTN2;RAB3GAP2;RAB3GAP1
PERK Regulates Gene Expression R-HSA-381042	3/23	0.018179403652094247	0.24116115157231274	0	0	5.982222222222222	23.973552119236377	DDIT3;EIF2S1;ATF6
Post-translational Protein Modification R-HSA-597592	29/784	0.01915344128569673	0.24214417757654413	0	0	1.5624700763598875	6.1799955155517905	SEMA5B;DCTN2;RPN1;POMT1;DCUN1D2;TNFAIP3;TANK;FSTL3;HSP90B1;NEU4;OS9;MAN2A1;MGAT5;TDG;ARSI;THSD7A;GALNT9;MBD6;SMAD3;ST8SIA1;RAB27A;KLHL22;SPTB;PIAS1;PIGB;TF;PIGM;NFE2L2;RAB7A
GRB2 Events In ERBB2 Signaling R-HSA-1963640	2/9	0.01939435108975854	0.24214417757654413	0	0	11.37579169598874	44.852169315309354	EGF;ERBB2
IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467	2/9	0.01939435108975854	0.24214417757654413	0	0	11.37579169598874	44.852169315309354	OSMR;JAK1
TNFR1-induced Proapoptotic Signaling R-HSA-5357786	2/9	0.01939435108975854	0.24214417757654413	0	0	11.37579169598874	44.852169315309354	TNFAIP3;TANK
Vesicle-mediated Transport R-HSA-5653656	16/368	0.020397708926470026	0.2474867950114096	0	0	1.8344155844155845	7.140155749870692	DENND1C;SYT1;DCTN2;EGF;VPS4B;RAB27A;HPR;SPTB;HSP90B1;TF;MAN2A1;KIF5A;RAB3GAP2;AMPH;RAB3GAP1;RAB7A
Heme Signaling R-HSA-9707616	3/24	0.02040527167349667	0.2474867950114096	0	0	5.69700176366843	22.17251435618556	HELZ2;TBL1XR1;NFE2L2
Nervous System Development R-HSA-9675108	15/342	0.02265147595928852	0.2664611939464906	0	0	1.849452576044074	7.0048576062086445	FARP2;ROBO2;EGR2;CSNK2A2;AGAP2;CRMP1;SPTB;ENAH;RPS14;DOK4;RPS6KA2;SCN9A;ERBB2;ABL1;COL9A2
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	3/25	0.022774091887307803	0.2664611939464906	0	0	5.437710437710438	20.56613707547828	NNT;LDHD;D2HGDH
Citric Acid Cycle (TCA Cycle) R-HSA-71403	2/10	0.023852827726658758	0.2664611939464906	0	0	9.95320197044335	37.18369452115023	NNT;LDHD
RORA Activates Gene Expression R-HSA-1368082	2/10	0.023852827726658758	0.2664611939464906	0	0	9.95320197044335	37.18369452115023	HELZ2;TBL1XR1
Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	2/10	0.023852827726658758	0.2664611939464906	0	0	9.95320197044335	37.18369452115023	DDIT3;EIF2S1
Signaling By Activin R-HSA-1502540	2/10	0.023852827726658758	0.2664611939464906	0	0	9.95320197044335	37.18369452115023	SMAD3;FSTL3
MHC Class II Antigen Presentation R-HSA-2132295	5/67	0.02447592833850748	0.2698709501219851	0	0	3.2238053309853516	11.960527845021764	CD74;DCTN2;KIF5A;HLA-DRA;RAB7A
Cellular Responses To Stress R-HSA-2262752	17/411	0.026283713069081262	0.28608810763653836	0	0	1.7411167512690355	6.335585744430963	DCTN2;TXNRD1;CSNK2A2;CAMK2A;HSPA2;EIF2S1;HSP90B1;HELZ2;RPS14;TFDP1;CDK4;TBL1XR1;DDIT3;CTDSP2;RPS6KA2;ATF6;NFE2L2
Rab Regulation Of Trafficking R-HSA-9007101	5/69	0.027384082205996075	0.2899265541510888	0	0	3.1226736972704714	11.234734742783838	DENND1C;RAB27A;RAB3GAP2;RAB3GAP1;RAB7A
Signaling By TGF-beta Receptor Complex R-HSA-170834	4/47	0.028062109109061005	0.2899265541510888	0	0	3.7137923094635044	13.270624201366255	CCNT2;TFDP1;SMAD3;PRKCZ
Axon Guidance R-HSA-422475	14/321	0.02821513952104277	0.2899265541510888	0	0	1.8362572132475736	6.551575836010283	FARP2;ROBO2;CSNK2A2;AGAP2;CRMP1;SPTB;ENAH;RPS14;DOK4;RPS6KA2;SCN9A;ERBB2;ABL1;COL9A2
Regulation Of NF-kappa B Signaling R-HSA-9758274	2/11	0.0286853127781996	0.2899265541510888	0	0	8.846743295019158	31.418059063791002	NLRC5;TANK
Signaling By ERBB2 ECD Mutants R-HSA-9665348	2/11	0.0286853127781996	0.2899265541510888	0	0	8.846743295019158	31.418059063791002	EGF;ERBB2
Synthesis Of Glycosylphosphatidylinositol (GPI) R-HSA-162710	2/11	0.0286853127781996	0.2899265541510888	0	0	8.846743295019158	31.418059063791002	PIGB;PIGM
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	4/48	0.030038372613478023	0.3000303335157981	0	0	3.6291629162916292	12.721230835497382	PDZD2;NLRC5;TNFAIP3;TANK
SARS-CoV Infections R-HSA-9679506	11/234	0.03058722103355547	0.3019598913661464	0	0	1.9816674385243587	6.910417128203575	RPS14;IFNGR1;CSNK1A1;MAN2A1;MGAT5;STAT2;RPN1;PDCD1;JAK1;IL17RA;NFE2L2
Branched-chain Amino Acid Catabolism R-HSA-70895	2/12	0.03387079376765657	0.31422391501928437	0	0	7.961576354679803	26.95154560592387	AUH;LDHD
Interleukin Receptor SHC Signaling R-HSA-912526	2/12	0.03387079376765657	0.31422391501928437	0	0	7.961576354679803	26.95154560592387	IL2RA;JAK1
Signaling By NODAL R-HSA-1181150	2/12	0.03387079376765657	0.31422391501928437	0	0	7.961576354679803	26.95154560592387	LEFTY1;SMAD3
TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	2/12	0.03387079376765657	0.31422391501928437	0	0	7.961576354679803	26.95154560592387	TNFRSF11A;TANK
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	2/12	0.03387079376765657	0.31422391501928437	0	0	7.961576354679803	26.95154560592387	TFDP1;MAX
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	4/51	0.03644988515448945	0.31422391501928437	0	0	3.3968822414156308	11.249852256630923	PDZD2;OAS1;MX2;JAK1
Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995	4/51	0.03644988515448945	0.31422391501928437	0	0	3.3968822414156308	11.249852256630923	SEMA5B;NOTCH4;POMT1;THSD7A
Collagen Chain Trimerization R-HSA-8948216	3/30	0.03675411716676174	0.31422391501928437	0	0	4.429355281207133	14.632397441600654	COL24A1;COL25A1;COL9A2
Collagen Degradation R-HSA-1442490	3/30	0.03675411716676174	0.31422391501928437	0	0	4.429355281207133	14.632397441600654	COL25A1;MMP15;COL9A2
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	3/30	0.03675411716676174	0.31422391501928437	0	0	4.429355281207133	14.632397441600654	CCNT2;TFDP1;SMAD3
mRNA 3-End Processing R-HSA-72187	3/30	0.03675411716676174	0.31422391501928437	0	0	4.429355281207133	14.632397441600654	DHX38;U2AF1;SRSF5
Negative Regulation Of PI3K/AKT Network R-HSA-199418	5/75	0.037388261469933584	0.31422391501928437	0	0	2.8539524991137895	9.379225178675329	PHLPP1;ERBB3;EGF;ERBB2;PIP4K2C
RAF/MAP Kinase Cascade R-HSA-5673001	8/155	0.038059104850270295	0.31422391501928437	0	0	2.1802721088435373	7.126469981312423	ARHGAP9;ERBB3;EGF;IL2RA;CAMK2A;ERBB2;SPTB;JAK1
Diseases Of Metabolism R-HSA-5668914	8/156	0.03929507664600785	0.31422391501928437	0	0	2.1654054054054055	7.008672493413731	CUBN;CYP27B1;SEMA5B;CYP24A1;NOTCH4;OMD;POMT1;THSD7A
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787	2/13	0.03938906148015605	0.31422391501928437	0	0	7.237348858038513	23.407519509989637	TFDP1;CDK4
Activation Of SMO R-HSA-5635838	2/13	0.03938906148015605	0.31422391501928437	0	0	7.237348858038513	23.407519509989637	CSNK1A1;SMOX
BBSome-mediated Cargo-Targeting To Cilium R-HSA-5620922	2/13	0.03938906148015605	0.31422391501928437	0	0	7.237348858038513	23.407519509989637	BBS2;SMOX
Insulin Processing R-HSA-264876	2/13	0.03938906148015605	0.31422391501928437	0	0	7.237348858038513	23.407519509989637	KIF5A;RAB27A
Interleukin-6 Family Signaling R-HSA-6783589	2/13	0.03938906148015605	0.31422391501928437	0	0	7.237348858038513	23.407519509989637	OSMR;JAK1
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	2/13	0.03938906148015605	0.31422391501928437	0	0	7.237348858038513	23.407519509989637	PDZD2;PIP4K2C
Cargo Trafficking To Periciliary Membrane R-HSA-5620920	3/31	0.03997194678690544	0.31422391501928437	0	0	4.2708994708994705	13.75049141948745	BBS2;SMOX;CNGB1
Cytoprotection By HMOX1 R-HSA-9707564	3/31	0.03997194678690544	0.31422391501928437	0	0	4.2708994708994705	13.75049141948745	HELZ2;TBL1XR1;NFE2L2
MAPK1/MAPK3 Signaling R-HSA-5684996	8/158	0.04184685317916366	0.32594475549642155	0	0	2.1362666666666668	6.779952145935306	ARHGAP9;ERBB3;EGF;IL2RA;CAMK2A;ERBB2;SPTB;JAK1
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	3/32	0.04332751605576104	0.3281398299787537	0	0	4.123371647509579	12.943129060341597	EGR2;TF;RPS6KA2
HCMV Infection R-HSA-9609646	4/54	0.04359010680166821	0.3281398299787537	0	0	3.1924752475247526	10.00178571467915	UCN3;TBL1XR1;CHMP1A;USH2A
DNA Repair R-HSA-73894	8/160	0.044506254295734585	0.3281398299787537	0	0	2.107894736842105	6.560033075065643	MGMT;TDG;ABL1;FANCA;LRIG3;TOPBP1;POLE;PIAS1
Membrane Trafficking R-HSA-199991	14/343	0.0451628279543464	0.3281398299787537	0	0	1.711091910573496	5.300074546878663	DENND1C;SYT1;DCTN2;EGF;VPS4B;RAB27A;SPTB;TF;MAN2A1;KIF5A;RAB3GAP2;AMPH;RAB3GAP1;RAB7A
CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	2/14	0.045220683283291145	0.3281398299787537	0	0	6.633825944170772	20.53965654558872	RPS6KA2;CAMK2A
Notch-HLH Transcription Pathway R-HSA-350054	2/14	0.045220683283291145	0.3281398299787537	0	0	6.633825944170772	20.53965654558872	TBL1XR1;NOTCH4
PD-1 Signaling R-HSA-389948	2/14	0.045220683283291145	0.3281398299787537	0	0	6.633825944170772	20.53965654558872	HLA-DRA;PDCD1
